gwash	ldsc	ols	gwash_se	ldsc_se	se_ratio	intercept	sstat
0.7502547996167979	0.37227679422472987	1.469075888816159	0.004010243113130114	0.2907333831385782	0.013793541938108392	1.0896810585521388	UKB_460K.biochemistry_TotalBilirubin
0.293435919744248	0.28623488931020397	0.24350180912221575	0.002677699387771913	0.05503537550993532	0.04865414949859874	1.2349108425244761	UKB_460K.biochemistry_AlkalinePhosphatase
0.11286700074652237	0.10348364538467955	0.09670254028898077	0.0018297066368954497	0.02324893182708163	0.07870067539034663	1.0618900261486213	UKB_460K.biochemistry_VitaminD
0.14205529279236057	0.13459607533106305	0.13344645583454365	0.00195855182631067	0.020568996548552366	0.09521863751046775	1.114493602292372	UKB_460K.biochemistry_Cholesterol
0.22911827930700412	0.21255007812082188	0.17738610514937608	0.0037663920827062996	0.03848569764007596	0.09786472153708024	1.0697906996851267	UKB_460K.biochemistry_Testosterone_Male
0.40391041175757325	0.36272295225261375	0.2754511956313827	0.0030314480772944486	0.030696340604359405	0.09875600861895346	1.3911283724967587	UKB_460K.bmd_HEEL_TSCOREz
0.38739561903181324	0.34883078333256795	0.27613972918289625	0.0029826167865346117	0.0293455448374845	0.101637805774346	1.3859405048824704	UKB_460K.blood_PLATELET_COUNT
0.10390601566524493	0.09152294717445475	0.0958590522427472	0.0019826625060453637	0.01622939465789216	0.1221649080473386	1.0616017668346434	UKB_460K.pigment_SUNBURN
0.24937493735810848	0.2233532202508071	0.181448995265504	0.002467758352343182	0.019784519758989254	0.12473177931053578	1.2269605666351227	UKB_460K.blood_RBC_DISTRIB_WIDTH
0.16178128727882282	0.14470587861160186	0.12164003382394008	0.0017882822589957207	0.014117106978857994	0.1266748393756512	1.2569212879263745	PASS_MonoP_Vuckovic2020
0.28201048738654483	0.2432027273115959	0.23720462108636053	0.0025955395624546592	0.019073317933337518	0.13608222604615716	1.3164694343757473	UKB_460K.blood_RED_COUNT
0.7418373291034691	0.603396497153342	0.6928956153632199	0.003859873228279729	0.02704514558501885	0.14271963211090397	1.7536394472982848	UKB_460K.body_HEIGHTz
0.18851427698427017	0.14894989884175686	0.23117140673504055	0.001912014507161172	0.011581559816203006	0.16509127764346535	1.2745667146662254	PASS_RTC_Vuckovic2020
0.30721041975045416	0.24287908001254954	0.38276618583025396	0.0027369449716090617	0.01585592294173137	0.1726134127711776	1.2895208575242254	UKB_460K.biochemistry_IGF1
0.12709757167642954	0.11599475488897998	0.09669608220870717	0.0019706235244887054	0.011178664503875899	0.17628434271423435	1.108954148644652	UKB_460K.biochemistry_Phosphate
0.18287272783052652	0.1411139910572457	0.22865374401157215	0.0018866793164768107	0.009933902035127857	0.18992328591576732	1.2648056434938666	PASS_Eosino_Vuckovic2020
0.26848104659444283	0.21534989079555183	0.24311803458120398	0.003877875395267711	0.01897260706695814	0.20439338576832958	1.173903881833646	UKB_460K.body_BALDING1
0.13709908502080856	0.11380091189843371	0.1189638526337048	0.0016645388350853938	0.007677645982564563	0.21680328044109531	1.2095477316342795	PASS_LymP_Vuckovic2020
0.11861099708851751	0.10398640908873792	0.1000385552014242	0.0018279238886940955	0.008379249267908168	0.21814888544906916	1.118375608149056	UKB_460K.biochemistry_AspartateAminotransferase
0.17527260372164086	0.1522525345256326	0.1400296654393838	0.002251173850094632	0.010233121146656357	0.21998897675810244	1.199107783593605	UKB_460K.biochemistry_TotalProtein
0.2283179854198408	0.18714186849665032	0.21497058474368763	0.0023698437386149786	0.010463936032450886	0.22647727693150937	1.2731784410937765	UKB_460K.blood_WHITE_COUNT
0.2323654352966916	0.18847312340202685	0.223073051497349	0.002418935800193457	0.009873361651845743	0.24499617106006213	1.2386691314911218	UKB_460K.biochemistry_Creatinine
0.2717351140573593	0.23355980528617207	0.21183433930350468	0.002815586094594971	0.011347816411962112	0.24811699382331984	1.2372121264587639	UKB_460K.lung_FEV1FVCzSMOKE
0.07721162840844815	0.13609114222171617	0.15221809090283792	0.004296215027106959	0.016605245172150486	0.25872638329437997	0.8880911611919328	PASS_HDL
0.07414943125365742	0.1208965733944548	0.10108606757896976	0.004416651961270677	0.01658470747188942	0.2663087044951965	0.9159444005217331	PASS_LDL
0.04323109337615501	0.03769411957505872	0.03410641881391438	0.0010518313524971758	0.003609212815622555	0.2914295737686349	1.0595118527710106	PASS_BasoP_Vuckovic2020
0.16193042851514786	0.14225881850376185	0.1254902496888418	0.0020097377308506497	0.006706079607275917	0.2996889164080513	1.183997260875514	UKB_460K.body_WHRadjBMIz
0.22479759340477432	0.19577569874510534	0.20229394618010008	0.002419436900834603	0.007261664627962979	0.3331793775655674	1.2196126521095798	UKB_460K.bp_DIASTOLICadjMEDz
0.27554092255701684	0.25164541658941264	0.19942741828828728	0.003483138726129619	0.010325659760668682	0.33732844262380124	1.1440490636765626	PASS_Myopia_Hysi2020
0.024494328658802002	0.02072365072717696	0.015981283844313854	0.0011067285376598571	0.0032050665935584896	0.34530594150029487	1.036370078792356	PASS_Alzheimers_deRojas2021
0.2624255310309155	0.24555951927741348	0.23432488691582612	0.003523628345324046	0.010134325706066514	0.3476924313982493	1.0591255013290342	UKB_460K.repro_MENARCHE_AGE
0.054351258097648514	0.045894759429476746	0.04595364274886337	0.0013031486662547387	0.0037477504223256295	0.3477149007820224	1.0687318816398304	UKB_460K.disease_HYPOTHYROIDISM_SELF_REP
0.2788799535709714	0.25197599739101517	0.21200434156614473	0.0025443143453562373	0.00709228987509164	0.3587437048070969	1.2007291629798962	UKB_460K.body_BMIz
0.21053336938320466	0.1956652069778903	0.18713389481941195	0.003150186661346557	0.008343225047020224	0.377574216636005	1.0553160962457158	PASS_Menarche2017
0.1295381426676195	0.20270623248165212	0.23592068791924606	0.003946482286417983	0.010371471680971066	0.38051323937554055	0.7876224112044246	PASS_Height1
