,h2_gcta,h2_gwash,h2_ldsc_reg,icpt_ldsc_reg,h2_ldsc_fixed,h2_samp,h2_gwash_sample_theoretical_se,h2_ldsc_reg_jackknife_se,h2_ldsc_fixed_jackknife_se
12,0.1781992519677296,0.178732218919978,-0.8813889200528148,3.413045081709313,0.17909266406316746,0.19197998290800483,0.019336720983456856,0.7277675906832111,0.02189169750758116
13,0.20001742486373197,0.19389449482678225,0.4519726627656353,0.4125661693449229,0.19380707824960908,0.20890851042110448,0.01973690275090726,0.574713252538755,0.02022887176648484
14,0.21761837363477934,0.22984332580577038,-0.7689005898514115,3.2733387529564,0.23023980423364482,0.19347317145085643,0.02063694954636643,0.6708051526534089,0.0226329358324233
15,0.19878317782174088,0.20933447740243782,0.19864372553885865,1.0244096066707877,0.20937270949577308,0.19729489446063572,0.020131549269794876,0.6156975577435996,0.02180828281212185
16,0.21229091882159173,0.2138515383652291,0.493562183418975,0.3630622661429255,0.21368298344579384,0.2139241571821569,0.020244660501602667,0.7388854265367091,0.021880554501169384
17,0.18040731412887642,0.18813910398025993,0.9710454276360416,-0.7815836914564324,0.18793424406532064,0.20245379060439694,0.019586514924329293,0.4114487504581141,0.020597136128690845
18,0.19341470962975413,0.18851416263301723,-0.3185989829883812,2.154291110770589,0.18869965390162907,0.1992042901179986,0.01959637092139141,0.5362823714253662,0.020964858251809486
19,0.17909290798328023,0.17699693609314948,-0.18262834268355937,1.8185816011150744,0.17713709043361234,0.20873465736313865,0.019290087794288743,0.6252838309744233,0.021423545734831132
20,0.22078213460136775,0.2121945529074492,-0.16340528132819693,1.8549406797611305,0.21231962030563076,0.1908346981439846,0.020203288567083012,0.7203903039837823,0.02436542410505545
21,0.17926561231458674,0.16351901127941937,0.8407644522222282,-0.5420066115659141,0.16322815155043177,0.1905645603375109,0.018921809064989352,0.6103168634261362,0.024656989379819114
22,0.20058545085123866,0.20471129700987928,0.04875181889280664,1.3549695132493886,0.20473114107498266,0.19712097110520233,0.020014696542045844,0.8427961302866906,0.022695586858166004
23,0.18463827454815226,0.17740625520784328,-0.11393816341667722,1.6631589195140704,0.1775339921594545,0.20467134260382272,0.019301103424932898,0.6810598750292252,0.021523686200568874
24,0.20287472049006636,0.20808646996486746,0.7235822663456558,-0.17386204368273497,0.2077781654907264,0.20305485158462697,0.020100114236344384,0.8200508594641388,0.021854343652918336
25,0.19307680553522588,0.2242902097062001,0.005568691096158271,1.4978533205204996,0.224374856449004,0.21066539552405916,0.020502144175156573,0.5954834172521816,0.023939102363225297
26,0.24328237949006382,0.2631318249115988,-0.2045232707474015,2.064470743798939,0.26329068495088664,0.20229582395174572,0.02141520399631853,0.8310431876391456,0.025551500591665364
27,0.2155404882988496,0.203202529470417,0.369862320189868,0.6205920213402841,0.2031258884591135,0.2025724244270583,0.019976321280736054,0.6156050411005813,0.02287438440663146
28,0.23239140632931887,0.22678257154614334,-0.19434074142347454,1.9585607702026482,0.22686148699139586,0.2020239539579885,0.020562831329568303,0.8452977361544239,0.021440335027705152
29,0.18859321420854278,0.18206610856952568,0.04179382986457067,1.3192994958100122,0.18213244655175678,0.19459038828893277,0.01942582626051622,0.6235813943887417,0.02115576542226648
30,0.20536116828266357,0.21374806936356514,0.22761786135871326,0.968470106558444,0.21375982983308617,0.20993923676263776,0.020242081130899457,0.7519412604621903,0.022385156310686286
31,0.22275928766118325,0.22075013783835637,1.2548740876522206,-1.2858477429838555,0.22033526407881704,0.2069400732962213,0.02041542677171603,0.6756746586751647,0.023937427857964266
32,0.19344334772921773,0.186408367661998,0.11952635453299076,1.1522028685486871,0.18640980639672663,0.2004809696535427,0.019540931985736556,0.5865227467274354,0.021867654653735937
33,0.20232483433833118,0.20276228073679792,-0.9828248184859771,3.6986302368502755,0.203150350492789,0.1898533114400317,0.019965101127259716,0.995233782057119,0.021288765463738552
34,0.22550320493437492,0.22048965853883723,-1.1396942814172233,4.096048771178111,0.22100735668448268,0.18359000596981198,0.02040902183094344,0.6297408703043502,0.021913820373535373
35,0.19105846095131346,0.18336677681825084,0.5000467695264661,0.27932435173479203,0.18329619449066453,0.1861812589472206,0.019460416793100815,0.5457214871989886,0.022065763868040315
36,0.1975542955163485,0.20838195671785453,1.4158100110496576,-1.7532055508436954,0.208137267886264,0.2001565032286694,0.02010756424912753,0.3274122999471598,0.0201213185428918
37,0.18801820533125138,0.18495478098407706,-0.35012429762151387,2.2179501714617245,0.18515498115909892,0.2011824509975563,0.019502518640680467,0.8205092749129934,0.02196629773626325
38,0.21621311572638394,0.20795117518421863,1.3022148867064116,-1.4496177834281991,0.20752519648854126,0.19697915434251173,0.020096701590621546,0.6605115098750393,0.020148447468818484
39,0.2296394904705506,0.23066718459134888,-0.3751425099147891,2.37894740280077,0.2308990271140141,0.21250584171610867,0.020656823427806066,0.7128830888344777,0.023943380022473846
40,0.1722628856551101,0.17058978199003916,-0.9425806482262484,3.5338004258321285,0.17097454805176907,0.19160034159265915,0.019116373694342614,0.820573123252715,0.02013839444623643
41,0.18838711060105823,0.19258402531575583,1.3084700719023454,-1.5426476621719052,0.19218214512858936,0.20130361751382136,0.01970282036047731,0.7473839800771858,0.023050588919031837
42,0.17427645820760515,0.1755623404387747,-1.2157865082608574,4.166990012876572,0.17596427896330039,0.20073111248968553,0.01925140259436163,0.9761598259737861,0.02127958940859708
43,0.16551231399763938,0.17386236698726484,-0.13786485461506437,1.7095536063574353,0.1739799280147774,0.20013614628605678,0.019205404867415732,0.6845335333051781,0.02236228497516412
44,0.23475335782330037,0.25335374149229845,0.4713735231621354,0.5039598464699024,0.25332741536306297,0.2093582291929879,0.02119173626530805,0.5999786428233288,0.021964560332003207
45,0.1836148961062405,0.17002060724567306,-0.49715365183644605,2.518621885952563,0.17019738464910536,0.2033322177306584,0.019100823949281677,0.8707750074253835,0.018990686854145344
46,0.19657043176377995,0.2044094434953259,0.04545961297381574,1.361777761494655,0.20442545560584713,0.19499618855382256,0.02000702847800215,0.8081051696322898,0.02159029921082174
47,0.18523350624467358,0.18459037545323984,0.8294247854040048,-0.46746566766181047,0.1844226537378042,0.1945907331035616,0.019492869979092626,0.519950025567649,0.01936585752201988
48,0.1855326017959814,0.17556160650146244,-0.7463153277371158,3.0983774094121905,0.17586244675107435,0.2160835030218164,0.019251382772223234,0.6100762609416213,0.019382862914367856
49,0.19302597664402463,0.18382004318816267,0.3312172432070447,0.6645411008079819,0.18378459422243854,0.19252961371438496,0.019472448551448637,0.6219582443459304,0.018983318998232
50,0.2240844724614329,0.22967123288260285,-1.5340659866874033,5.014617490390946,0.2303307135672151,0.20462124219956013,0.020632794083782872,0.8171850338332433,0.02152614722348029
51,0.22890666739928414,0.24664636634990209,1.2782359704611843,-1.3510252379906869,0.24622522955713466,0.20605309135516217,0.021036022451891463,0.9590701871063538,0.022551577730986126
52,0.1822313236548562,0.18357724331673336,-0.025313624679638158,1.4754749741885431,0.18363445375679757,0.19994190196720021,0.01946600498451468,0.7893751572424512,0.021093110613457207
53,0.2083378162961297,0.21513744583448902,0.9033290424046734,-0.5661011721919542,0.21481061233625037,0.2183042975345266,0.020276671788204137,0.7310323705930577,0.021613721424775655
54,0.20235932576856894,0.19915031331110436,0.14445300666856511,1.124439826962317,0.1991341843307066,0.2070466818725427,0.019872660243026332,0.7376717747012775,0.021696924606282267
55,0.19752559133184186,0.20822433170442914,-0.7037615123378965,3.0758610664572745,0.20853384642290415,0.20671628072290324,0.020103590659936995,0.6939572929018912,0.020964454187695863
56,0.207179450995441,0.20289290400431143,-0.3207349501549038,2.1918833681319145,0.2031061617117551,0.19119696858806634,0.01996843124708419,0.6432939517515976,0.02127569022512432
57,0.19810279039345943,0.19734657985894025,0.38821182683742583,0.5657137188070189,0.19732174704652952,0.2067546108573935,0.019826237491955622,0.6632832102461981,0.021281834045895655
58,0.23203797971281087,0.2254512642063838,0.7791840106677924,-0.2600312366956387,0.22530562497243964,0.21403599457239078,0.02053045236426126,0.6080220400576769,0.020639116471871805
59,0.1880349437937832,0.18678424093028007,0.7552559844287686,-0.2936557631975997,0.18663601810572472,0.2065481705679206,0.019550845720100074,0.5903698984506303,0.019639068019972207
60,0.2207276206888191,0.21340959568555964,-0.27252061175146575,2.106076426443307,0.2136065114264202,0.20804625691014333,0.020233639571118754,0.6911230660221428,0.019776422074237653
61,0.23531610433832717,0.23770009882237914,-1.2685138538464342,4.428443369697862,0.23833493823558485,0.19215368083513648,0.02082517524026668,0.6870501252430913,0.0256709327901082
62,0.1922336613345326,0.20886729312106336,0.3413012720647091,0.6985680061023417,0.20882528977114553,0.19242223645794612,0.02011979112663274,0.6250583445572826,0.02202730991969484
63,0.19975219982709025,0.19811036256436723,-0.1977495847999491,1.9010563133808005,0.19826694200065995,0.1893238595100487,0.019845916254428598,0.6079379220560717,0.02146530692773504
64,0.230236439536026,0.23508260240261428,-0.16024447158315652,1.899847959786367,0.23521430503322574,0.21504914247280502,0.02076278919777192,0.7414851980402648,0.022321688897692378
65,0.24400203050895605,0.2547934603004637,0.3797861190654914,0.7152601906766556,0.2546639632990445,0.20944590192311532,0.02122490034332446,0.720887850590808,0.023646365421874357
66,0.2360733498013985,0.22971663518706267,-0.22644980792473102,2.0383261966317847,0.22990953717580748,0.198418883111189,0.020633890533041033,0.7136667693122642,0.025767731628987774
67,0.1687569581688483,0.16209141943153235,0.6077287362691135,-0.014677332441688904,0.1619067957106576,0.20419234610279915,0.01888215462691134,0.4678855887614996,0.018172738219318255
68,0.20296526193881403,0.19948707249650666,-0.5510746230479904,2.7084275346921167,0.19978179896808984,0.2132242314559859,0.019881308166526116,0.7569375079314427,0.02219553601148482
69,0.2219564403984303,0.22803648657523862,-1.0154572667864241,3.8304361901943595,0.22850739097339123,0.19350036653710176,0.020593249983566098,0.6648817032488072,0.023119223809105076
70,0.21988874297101785,0.22192431226994955,-0.7076061163798358,3.1157956872455803,0.2222859441854313,0.1994320018778594,0.020444257227096734,0.6576608866820173,0.02259245629860976
71,0.21372603200097434,0.2387753160531893,1.438057809899599,-1.366980018779828,0.23835483833313514,0.20773177152541233,0.020850710056064065,0.6108826723401601,0.026686039199921685
72,0.26463153994752464,0.2466560920066714,0.8765587192840067,-0.4353212347135805,0.24623457005086827,0.20288739237356543,0.021036249689794704,0.7031310150482406,0.022720540667216373
73,0.22094732937715322,0.22881780280557837,-0.5840720635136717,2.8502982442990072,0.22912748406794026,0.1981240814864525,0.020612165760401174,0.7174276137767739,0.021893550749910014
74,0.2330901394927278,0.2361717926812533,0.3493968028006277,0.7423317087545329,0.2361438691474306,0.20571105379192525,0.020788787980314874,0.7565064488658314,0.024861393561340796
75,0.22995307349551047,0.22468246413257403,1.0641729081554023,-0.9101624806164321,0.2244609381519064,0.19523236690100743,0.02051171521606822,0.4974385923103588,0.02040168841125918
76,0.21755343881356687,0.2375481447364646,0.42353121419902545,0.5765245866975408,0.23743446725243003,0.20320491987439793,0.02082156223925823,0.722315533328477,0.023040675197696522
77,0.20939060838411752,0.19856449933156503,1.0704257708615912,-0.9832124022646606,0.1982170284729918,0.19873458305012281,0.01985760221378846,0.576014467250256,0.02237042461669779
78,0.23744839809153934,0.22148621632184481,-1.1625640351111795,4.1503752393482145,0.22203893510596934,0.2188467598579435,0.02043350821621043,0.7246710733058817,0.020951758373292575
79,0.20015598158129858,0.2130349637328713,-0.2890446005073133,2.142833730729684,0.21324529535758902,0.20022855639427278,0.020224289471075484,0.6436688122541842,0.022820994017395284
80,0.23101845994833214,0.22079514643758993,-0.6529327509377657,2.988779882207,0.2210787083703808,0.21132755152789653,0.020416533152519314,0.868558774192186,0.025701005768069947
81,0.17925652623614344,0.18848961260013763,-0.26785488446896205,2.0387325074633376,0.18867379026570028,0.19241553826408886,0.019595726021604674,0.6069895050327745,0.023318667993957206
82,0.18922065584424252,0.1903871630709525,0.5130537550964727,0.2654547976311531,0.1902582460045445,0.20102492993183216,0.019645473784789123,0.6166122168942904,0.023398880557226883
83,0.1904683753386056,0.205017134598776,-0.5389882731755256,2.6935026348003372,0.20526120562691388,0.1976128200343325,0.020022460963054985,0.7904192329042331,0.021405544044896696
84,0.2310842463597168,0.22922508592655902,0.5132308344920538,0.3532615787781465,0.2290441338214664,0.20435248128850772,0.02062201456798771,0.685077151536112,0.021748553802692975
85,0.169259702659808,0.1638459690904026,0.5879611462661868,0.033060939822575935,0.16354032890506554,0.19801359569272958,0.018930873271251376,0.460324550525658,0.017447968566346454
86,0.19610531503197307,0.19632034548001195,-0.1479999389600413,1.783738725106185,0.1964635542954285,0.1996619898816425,0.01979974734633345,0.5859883734625466,0.02102068247324143
87,0.18967419873809394,0.19874051185085728,-1.089935056842185,3.933283965089991,0.19910327644856898,0.20925161612668636,0.019862128445742682,1.433842447699834,0.021072245592334404
88,0.21686176582831013,0.20104179711129225,0.6084839848335896,0.07294179195503482,0.2009705081760907,0.1991744840198704,0.019921155055278028,0.5798422184242595,0.0203941664004499
89,0.19689253323233752,0.18161200082976844,0.17431771794472206,1.016595856270646,0.18161110696256336,0.18470063299731151,0.01941372679895378,0.6634836206321403,0.01889120167493239
90,0.20398091821240677,0.21058000928902768,0.7277562561145781,-0.17754132675215917,0.2103242823371817,0.21125629153773123,0.020162842278486696,0.5767023271876235,0.019923210837417035
91,0.24678346089890904,0.22809557641506187,-0.37211570172931085,2.3661981607072264,0.22836565612788146,0.20343297764718735,0.02059468157870427,0.7543958937681112,0.023122911028246245
92,0.20549727049171562,0.2064229755426288,0.49861687184398273,0.3346367961021484,0.20625491024996429,0.20017574920029585,0.02005808895364963,0.6583430197612029,0.02248773535241963
93,0.2067195689151082,0.2067839040588324,0.19852230548244212,1.018820446959073,0.2067939253964946,0.1924402058423505,0.02006721934436704,0.5812991750764357,0.018574947014839315
94,0.2256583731205845,0.2276913093834465,2.3555823033490606,-3.848372291541151,0.22737272576837156,0.19495141103660762,0.020584883880960567,0.2883459164300871,0.024416834907724363
95,0.1667020091887987,0.17517075713397678,-0.2854790218568289,2.0485304986013095,0.1753221342881395,0.197437024285118,0.019240822242100976,0.565982062355018,0.018600471258249866
96,0.18654367845211933,0.2084209900026524,-0.12773333692662786,1.7651556396204295,0.20856935753734082,0.18167245068072801,0.02010854804656745,0.5754240138229814,0.020571696614577306
97,0.2000343530009647,0.21095408068282082,-0.5910343487474976,2.8254881159592333,0.2112695257438336,0.20291780803265166,0.02017222504216462,0.692525921489567,0.02105915535230413
98,0.18283817106852435,0.18226560969945077,-0.11471454331268978,1.6759835151322415,0.18237620381442451,0.18239549480677275,0.01943113813887979,0.6756463243750541,0.020484177394793777
99,0.17753513658128853,0.1856987577999537,0.2507171720892299,0.8519588204231069,0.18566027271869812,0.1893949909167713,0.019522194265371353,0.668432665855095,0.021159884341386208
100,0.1845565476126825,0.18093261418205897,0.8361766775010812,-0.4908172652658996,0.18081305400862532,0.21312123877879333,0.019395602865317572,0.6723778801887329,0.022605326029466122
101,0.19912846333746292,0.20869019648245285,0.3912446528934305,0.5845696208995923,0.2086516856690128,0.20568004629759254,0.020115331008826814,0.6434242211276642,0.02323427704715241
102,0.17243383696226508,0.17692211673214953,0.07495238560628774,1.2321379477368917,0.1769852356703196,0.19836128383946983,0.01928807319363724,0.6003489382818646,0.020589714467536827
103,0.20557452722991076,0.21371144667008657,0.1398653593856288,1.168133080735378,0.21376599025732224,0.20582857667934454,0.020241168037165445,0.6580663885196695,0.023327113795941896
104,0.17490316883742074,0.17890582052863355,0.23044720496849813,0.8826860264442773,0.1788897198322659,0.2003668335231671,0.019341376659410447,0.6755457884874186,0.02069257179062747
105,0.18394051241597748,0.19010148350988818,0.9472344243367489,-0.7219147087414742,0.1897890161134922,0.1921564047613299,0.019637996919498055,0.7857434266546421,0.02193246355072588
106,0.1957575633281207,0.19851204709116865,0.7121337908789215,-0.16874607816516943,0.19839723122412983,0.21544174336540992,0.019856253063312165,0.564395791122705,0.021996669548689052
107,0.19329931225421523,0.19705870782957424,0.4991784189347434,0.31255006977338035,0.19701022745132982,0.20549330413745107,0.019818812381159737,0.5429878349279555,0.021003404419732755
108,0.22717458521025108,0.21456953390289749,-0.45653140362904543,2.527560489699689,0.2148406799803521,0.20751202965065643,0.020262544490235568,0.634411132728464,0.021097190704123973
109,0.21804190776854324,0.21717551409971547,0.3324759234717654,0.7377212968705891,0.21718802407882326,0.20606098362527794,0.020327237391669018,0.6188280121815627,0.024347200702546874
110,0.1863772466535167,0.18393467782872067,-0.3951112221828586,2.318025481456196,0.18414898739629657,0.2000239146200183,0.019475489631839784,0.5896923980945906,0.02033918873246881
111,0.2001360211847101,0.19722675795589087,1.007046784790256,-0.8424812984027876,0.19706380239904933,0.2037252619565506,0.01982314745519665,0.4509833489553678,0.022475229963585825
112,0.18727036153719642,0.19336464612569446,-0.5798762165502533,2.7600512153610515,0.1936591562930575,0.20339393668063402,0.019723133853992204,0.6342482399451042,0.020714863367962005
113,0.2122063313530093,0.2159824782873443,1.2340298419656925,-1.3498159359103905,0.21553152517028717,0.2097350099012292,0.020297662732567934,0.7050448737961295,0.023463737522432693
114,0.20427549357664326,0.21013477913270398,0.6348265707883984,0.03323081112928428,0.20996594104448194,0.19961569156748804,0.0201516653380949,0.5494659894472482,0.019697657614269573
115,0.18901375690229041,0.17783900462555435,0.7554614823627815,-0.3150716362761603,0.17758753601399985,0.19858350610944198,0.019312739007258804,0.6626367965588321,0.021555846074923952
116,0.23503533931933743,0.23035387176237287,0.7490057747157653,-0.18080329849267257,0.23009990039150566,0.2035992017916574,0.020649269210017564,0.7198838160597846,0.023550696067400213
117,0.20241979644889208,0.20990229362452595,0.37014659242413994,0.6353413239167266,0.2098681387402639,0.21206805361794037,0.020145825054676998,0.6755900328891291,0.02266074801552093
118,0.22555348494464683,0.21847883515642808,1.1323800308895724,-1.0796312796588352,0.21826053373333384,0.2119837614901486,0.020359464895007732,0.552821632537441,0.022414241389633167
119,0.19970460730390688,0.19503665051832178,0.05168338383000445,1.3263147475931725,0.19510539075726832,0.20339268133523325,0.01976653140117882,0.6351056536314569,0.02167574160325145
120,0.22423793418381457,0.2150439795482218,0.17263273731963616,1.0966182551718537,0.21510178030502544,0.20389077244545895,0.020274347848092948,0.5652170798791748,0.023901110120261405
121,0.18934139666128538,0.17323735612700758,-0.18685086159532738,1.8196340109031621,0.17334769773158146,0.202668059569987,0.019188450512393353,0.7394836021759738,0.020984843406178046
122,0.18849672344794663,0.18536253404202208,-0.27297357637906133,2.0432625560008875,0.1855157021224013,0.19473245561772207,0.019513306166998205,0.6276213836167432,0.021653870871535644
123,0.17961447154896856,0.1801695325966227,0.1009586126899712,1.1802960663633868,0.18019442348797907,0.19884497710977367,0.019375214632677124,0.6660093738095642,0.019758424481716864
124,0.1746483015434561,0.18114920297555306,0.4389426747543261,0.41315257071321065,0.18104771068878558,0.197862228352491,0.019401383655846545,0.610018817528632,0.02167766921926343
125,0.20613843495552753,0.198793849404131,0.5719406357451657,0.15044550693352263,0.19862323188509404,0.20162583402171894,0.01986349971534755,0.6161376163027849,0.022446777217034922
126,0.1793382861762149,0.1796478525655712,-0.6153341409140964,2.8095367333961154,0.1799428351407865,0.1949237200164739,0.01936125695647423,0.645880041188776,0.019908792114092834
127,0.18911262295931486,0.1966595538612889,-0.17338684997919465,1.8422972931519144,0.1968020189326943,0.19633683230629173,0.019808509590769376,0.6210303793936459,0.02198647617533672
128,0.1698573839014006,0.17559720551351554,-0.11753896294708849,1.6672314690711272,0.17569929937856507,0.1996369618650582,0.01925234419196863,0.5824886772027633,0.02169707845111468
129,0.2110518734663076,0.2031024074126769,-0.2901147064053752,2.122658979904547,0.2033016284773069,0.2086731851641741,0.019973770470526585,0.7618015823616395,0.023350518122899972
130,0.17670257730684277,0.17266788935982197,0.9401253803039502,-0.7465728004612133,0.17245526302418718,0.1947476270772482,0.019172982725362407,0.4917717023117438,0.022170617592239854
131,0.20574047435200732,0.2070877595281175,0.8552424120072042,-0.4755666130028814,0.20680656335868083,0.20503686945637736,0.020074900729021166,0.6687600711818431,0.023499617507026508
132,0.1905756795352795,0.1975393159936639,-0.3409009792826056,2.2255984082348474,0.19772605825424858,0.18785996904791272,0.01983120626557563,0.6736754426058785,0.02350217765666652
133,0.2002992910782215,0.21083299904252348,0.39501653893960104,0.5807711615943689,0.21076604894661455,0.20029292447939348,0.020169188755266042,0.6960967360530562,0.022360609454498782
134,0.2174802461364016,0.21777106724397746,0.13454582050673836,1.189457380491201,0.21781480982861803,0.2001411587383115,0.02034197424300526,0.6643537467835862,0.020662527180796253
135,0.2353866646676345,0.24676585573252374,0.4243390052843239,0.5958474752818584,0.24670395259450978,0.20270432071465902,0.02103881400107788,0.6049992967377023,0.02363930069498406
136,0.20773279333928127,0.20408872631878883,0.5325107750630934,0.2521089658639121,0.2038810869782523,0.19195772044256904,0.019998875997128605,0.7270635842029929,0.022705105261214668
137,0.23075926921932868,0.20789441890542384,-0.316946626439475,2.1946471504498906,0.20806023942280696,0.19814121078977576,0.02009526970171743,0.9002235529132078,0.023292597672659433
138,0.1816749670020711,0.18034100157076635,0.1087535186748936,1.1629717717939252,0.18038123834668976,0.20056152742622546,0.01937979890516129,0.6658014716189667,0.020363751924946674
139,0.16928284953861403,0.1660122888524911,0.17883646491994049,0.9708323332311877,0.16601767684548027,0.19787890820909446,0.01899076367879667,0.6392245631869431,0.019828713232051515
140,0.18615234181161103,0.19469837004691407,1.3571725410138844,-1.6535688162934372,0.19444429462301985,0.1985837408685371,0.019757763454239734,0.19336066814266545,0.0233140440946202
141,0.22533200307629908,0.24238089950120162,-0.015735213414299815,1.5875276482746454,0.24250267655075256,0.1955420596168542,0.020935948773549068,0.6925330912528559,0.0228785447672849
142,0.20097469078317487,0.1875918584492665,0.2104231209639681,0.9480447046309645,0.18758949287601986,0.19249544552475492,0.019572120044275318,0.5507531510295618,0.020106674296716108
143,0.15196085838879503,0.15842006915551438,0.27098240091495124,0.743810933622872,0.15839400817769675,0.20032675587970208,0.01877959104893744,0.5279650363795252,0.018415569910226054
144,0.1737648609451267,0.15853760629948077,-0.26848920265282245,1.9719946080156407,0.1586678583029849,0.1886555831112437,0.018782887715747196,0.6184868351090852,0.02115286101412898
145,0.18686064465974733,0.1953217109279812,-0.28614580356260777,2.095913166676022,0.19548669159877832,0.20028563270638902,0.019773915112972905,0.6574652870827952,0.020905800238276356
146,0.19166728664973656,0.20354128982618236,0.7500602726803184,-0.24370923502283515,0.20338669493631215,0.18893632074459507,0.019984947977909156,0.609003798198051,0.023216995065745472
147,0.20528680135669866,0.223264298200205,0.27147984723818785,0.8903025362429321,0.22326551623498164,0.19786645397468902,0.020477076487662577,0.6971256054444254,0.02758899907261867
148,0.17932792634515032,0.18198833786929675,1.4316508374411405,-1.8387383462400015,0.1817156275125411,0.19068578833673347,0.019423754937395628,0.07331249624048476,0.01902579098048451
149,0.2051804737074911,0.22174999335719664,1.5883709918376334,-2.072458409775445,0.22127625897085615,0.19512659401394308,0.020439981309580035,0.6791897036901268,0.021396918409341385
150,0.18055543712885175,0.17920018010888414,0.10293223591095359,1.1735645881752457,0.1791998152716401,0.19117378607159122,0.019349266858249645,0.7503832148404102,0.01993613992804699
151,0.233834229467489,0.22918990417212032,1.3967553094510974,-1.6541162293655178,0.22866303377548283,0.20048171416289567,0.0206211641251317,0.2254654573585394,0.023394987670491904
152,0.19312773064904595,0.19511539834245237,-1.0352190005682969,3.800485769420398,0.1955813126557984,0.20334150868168585,0.019768571588675416,0.7036843803759416,0.021349201283094373
153,0.19618113701965795,0.18776668637135632,-1.425168130901925,4.6713596065181395,0.18835459414840425,0.21151090320177052,0.019576720576384425,0.825968001753757,0.020608645360909995
154,0.21393561681682363,0.210324081753237,1.9224676238797083,-2.9009062148985687,0.20992192345393104,0.19850033656725025,0.020156418779228358,0.9183233604367993,0.021294778905093945
155,0.20891524403112707,0.20448686431880794,-0.634719015274936,2.91019991323452,0.20482206046359444,0.19015637335587451,0.020008995673377303,0.6491169750289569,0.021150399988767287
156,0.22471464744219005,0.23082800013271668,-0.08366655667895233,1.7158503598623165,0.23096719942460753,0.20185634729192234,0.0206606990057353,0.6833960164814844,0.024918943967544863
157,0.2076755282339184,0.21631992727671226,0.7998658705418553,-0.32859017028303045,0.2160455513091451,0.21154232135886208,0.020306035107722577,0.5535768597027553,0.02017756161685884
158,0.19110374684212494,0.18365753391986997,-0.6563756075202627,2.912084559078116,0.18395297267333305,0.1990119548586539,0.01946813615420356,0.5987005062451588,0.020868918458151565
159,0.21376215344892086,0.20429243145265769,0.1852255650546378,1.0434547386896333,0.2043252724932049,0.19548959334593613,0.02000405470978934,0.5997712311433987,0.021056236372534988
160,0.2081393298604243,0.20484141805528483,-0.45663420204056865,2.505651205645567,0.20508955444368374,0.19751541490936708,0.020018000573512672,0.7834569163160094,0.02133051466359934
161,0.19809570892823666,0.19336356004108549,0.24707499067841626,0.8777537055296272,0.19334878491843693,0.18474626004433997,0.019723105614768935,0.606279966957412,0.021969345826803616
162,0.2022105356128933,0.21372410177022164,-0.5433542429435171,2.7232659691406838,0.21399677642555873,0.20207136049901833,0.020241483567561034,0.8177011483681272,0.02375923052006379
163,0.1768628021615948,0.18289650568478355,0.774116542605666,-0.34558018791114903,0.1827232865801099,0.20129092888209146,0.019447921316538542,0.5085227406265292,0.02304271112145924
164,0.20161672791989455,0.1864878443637508,-0.22795084850829953,1.9433444706079421,0.18664225440198393,0.20164833991301195,0.019543028860341934,0.7112105527092007,0.021313394526635564
