h2_gcta	h2_gwash	h2_ldsc_reg	icpt_ldsc_reg	h2_ldsc_fixed	h2_samp	h2_gwash_sample_theoretical_se	h2_ldsc_reg_jackknife_se	h2_ldsc_fixed_jackknife_se
0.16682128312505556	0.15488482290955363	0.05212851286214715	3.410358834989572	0.2341998042827368	0.1705934766100458	0.013853655342614735	0.018332151365050283	0.015306592750021246
0.18390632677621016	0.20328228206179477	0.08939985623119123	3.4244289506231502	0.269685511322685	0.1977659897621842	0.015575453799022285	0.02366674001985717	0.01827069078416335
0.17920228032125057	0.16142976365662356	0.041206778309834234	3.8025249875998934	0.2525083144722493	0.18431838323267788	0.014102685324723066	0.024764647746780107	0.02067234273339138
0.1959630598718275	0.16676244390429046	0.038151387580437214	4.014342841143323	0.27749569008029956	0.18419540284447355	0.014301498594152627	0.021291104498128856	0.02002080433624465
0.19723125229304017	0.2546354211705787	0.1075946090636096	4.756719397619114	0.42121919478576897	0.21526015449680058	0.017155502912633767	0.026114202708085336	0.027650249003924682
0.23695214283505694	0.2908725794327983	0.11904581726483918	5.048125905697362	0.451031584198579	0.25000718235084296	0.018153105708799865	0.026287440650970294	0.027191364524809355
0.18813599309563203	0.17296507495568092	0.04417876585246427	4.0148900436247	0.2683954850685868	0.19324800590865454	0.01452833850034575	0.02490459709013188	0.01944999135145453
0.20613621762930356	0.23732304582700275	0.1343617649520086	3.35352758181127	0.31748791892111633	0.22144684744698695	0.01664668529486316	0.02252228989662655	0.02037544505075883
0.2061845574892624	0.21580289375639614	0.07819618053512663	4.360800538108049	0.3523412576805465	0.18866893587618336	0.015981190589552243	0.025181721241591726	0.021861676360312044
0.18564585016200333	0.14614263722792198	0.04683431528082258	3.3767156590498137	0.22720420634014668	0.19144276473054025	0.013511887159879067	0.016074813797014476	0.01300794966352908
0.2130617758500347	0.23941110035886562	0.09872541317187553	4.5184865936664185	0.38975312328672673	0.2147638755810151	0.016709256273710997	0.027594424613043064	0.02811617325841378
0.21048531247412303	0.15581233656770493	0.03975271561635044	3.743677265577056	0.2528783994263694	0.17524121132023024	0.013889293099976345	0.019477526427628067	0.015895628606582286
0.18762252186534906	0.1942958367813301	0.10902996774354247	2.9745228774025105	0.25900057743231664	0.1984048828379384	0.015275072222926222	0.01959315814894998	0.017707329898599303
0.21013164274288842	0.1958895447687506	0.03722460740886066	4.683967380880143	0.32855091007517573	0.1956962965381898	0.01532892673540916	0.02503797455430792	0.025094101937777988
0.18507908785476992	0.21533592066683255	0.08287283699411103	4.326565579959264	0.3632656939903996	0.20653718619339131	0.015966313701440745	0.025664142895763648	0.0282553384619589
0.1673906667688998	0.1809971169056519	0.05359297692474638	4.081780447589244	0.30003457245807075	0.1858404611942175	0.014815380085809585	0.018238040133431294	0.01986850371819753
0.2091589825921861	0.2690296319275945	0.1591793599354102	3.761969377866875	0.37903603093455923	0.22190989672820796	0.017562140910386298	0.02486138665762311	0.022303722054058454
0.19957130804256282	0.18768151211777184	0.07141250284099344	3.7244207583167745	0.29487220393244873	0.20713258709615756	0.015048780198245302	0.018811109236663376	0.021296638449661173
0.19485060609800028	0.17791185646824975	0.05453199114180112	3.818548573166453	0.27485524191152083	0.20543054479454712	0.014705992246235167	0.021896138860130972	0.019299941459060277
0.1993145246542085	0.21771641465871464	0.0905390328277054	4.306891200864024	0.3667410216410626	0.22614308409558234	0.016041950896498385	0.024970880164144206	0.024590911656081134
0.18944145184723427	0.19753522544917104	0.06998131277372871	4.124317661899035	0.3368609550084538	0.19960452139741447	0.01538427035816955	0.02343679322766207	0.02614942263627516
0.2099563100817029	0.16414074083696598	0.04935177192323637	3.6521837053473805	0.24844689994545188	0.18959367444883807	0.014204203947874007	0.02238644162613585	0.01743974417707422
0.20744480881654773	0.30031941265495893	0.1659473696842858	4.149461883549092	0.4100817597433709	0.21991393278028823	0.01839960105157432	0.030091947271237613	0.02622810592568048
0.21311029319015612	0.20118927952775634	0.06973223325320736	4.141138675632562	0.3110343617527794	0.21143792552026422	0.015506198858806395	0.02487286492055844	0.0229433992264706
