h2_gcta	h2_gwash	h2_ldsc_reg	icpt_ldsc_reg	h2_ldsc_fixed	h2_samp	h2_gwash_sample_theoretical_se	h2_ldsc_reg_jackknife_se	h2_ldsc_fixed_jackknife_se
0.1658610796948989	0.1115827752709859	0.047811536554114395	2.9742497773350647	0.1274293654785503	0.1662541508969871	0.016359817991144367	0.012142020766224362	0.006824337313148362
0.1866047944862631	0.4500015829292454	0.2694803235694038	7.119242799645276	0.5364925370127763	0.21860276831141573	0.031288319700266826	0.01329550937503579	0.010974521033998
0.1779172968916525	0.12258267289403271	0.04561374209105784	3.3726861548189175	0.1406771081773291	0.17930791540399432	0.0170939967741096	0.013738974490541954	0.007468218838446051
0.1951941021082039	0.12578656339658653	0.046676484794155974	3.4419446556852673	0.14600002273227272	0.18053746948973742	0.017301454213524494	0.013832639105320324	0.007764503527859473
0.1980942532251688	0.2004666409430449	0.10211552308714665	4.128020044881902	0.22934295780308503	0.21095128563157967	0.02152530154206375	0.01549914163511227	0.010883823550404138
0.2365341584162989	0.23368691583013107	0.11617079513512968	4.539482317429701	0.25956638970919227	0.2474728308299715	0.023126973673143952	0.017136533044715373	0.009789544131039486
0.18704584945670993	0.16282811582993495	0.06021218888682058	4.120737879389844	0.18596732950075104	0.19036720497904058	0.01952541058716678	0.01622617362108935	0.007813422306221892
0.20560941653907328	0.22238025289370236	0.09552622240695717	4.814664471108804	0.24808717847656056	0.22007214316627263	0.022596779807060374	0.017494874876397802	0.010174548962717392
0.2065852592176326	0.16444603561250432	0.09175915940589618	3.2601757436795884	0.18308076401865614	0.18373048537387768	0.019616165983108717	0.015125240492436897	0.0075722625748166185
0.18372099680560822	0.10342350156275164	0.03263215333179334	3.1959128110480832	0.12115043749378863	0.1851817770403991	0.01579122257458713	0.011393178849856484	0.005674227204885835
0.2125507227958378	0.16793841445921145	0.06524196250686663	4.140874258405427	0.18899370520971426	0.208018489496128	0.01981046960505856	0.017010186329507904	0.010222072386693794
