h2_gcta	h2_gwash	h2_ldsc_reg	icpt_ldsc_reg	h2_ldsc_fixed	h2_samp	h2_gwash_sample_theoretical_se	h2_ldsc_reg_jackknife_se	h2_ldsc_fixed_jackknife_se
0.16682128312505543	0.15500676527096074	0.10146857970079438	2.220025570179155	0.16078161870648827	0.1705934766100458	0.013825383495127975	0.02400069633622411	0.008173512073725277
0.18390632677621022	0.20325061454453563	0.14909248411487935	1.899565952914765	0.19117426890964742	0.1977659897621842	0.015569228595996115	0.03132512838638155	0.010265182569708205
0.1792022803212507	0.1611557314496786	0.08753810331832296	2.6685225080821686	0.16750190547675095	0.18431838323267785	0.014081691133271013	0.030243561049517666	0.009582596709297285
0.19596305987182733	0.16612690377582512	0.07526898830935394	3.083285574768521	0.1773988097335406	0.18419540284447355	0.014298467215929308	0.027327566164102587	0.009965869630598038
0.19723125229304014	0.25519348608785175	0.1562674032952178	3.2706257000584156	0.266015567474026	0.21526015449680058	0.017134468140693443	0.028480080769975397	0.01395130904093579
0.23695214283505747	0.29065243547322467	0.17162938791233567	3.421433229981693	0.2865640347491357	0.25000718235084307	0.018131447838069747	0.031216745858637707	0.012544452691142854
0.18813599309563217	0.17241862602338653	0.07164239287254177	3.209758746923658	0.17490352655112018	0.19324800590865457	0.014512591709904448	0.031901907139848626	0.009862425982613623
0.20613621762930365	0.23664754827232212	0.18964916655364794	1.6364162358833152	0.21919862217537311	0.22144684744698695	0.0166691780209781	0.02983075400290725	0.01163936744350631
0.20618455748926232	0.21534251268262078	0.14603643685540685	2.507555827009819	0.21892709650353492	0.18866893587618336	0.01597823725579468	0.030019833011543148	0.00985099293890005
0.18564585016200294	0.14591982790047775	0.08550676139764897	2.417887964710922	0.1546683430720111	0.19144276473054025	0.013512266155159955	0.021548477267276087	0.007073874494165055
0.21306177585003477	0.23954637809003987	0.12993321071500635	3.4873742097278004	0.24849205290647103	0.2147638755810151	0.01668854451990499	0.033576011949448085	0.013713059907790386
0.21048531247412344	0.15577314970411998	0.10377860232314395	2.1888355904869368	0.1622580572882358	0.1752412113202302	0.013870340295264764	0.025966333670249236	0.0073998852104311735
0.18762252186534883	0.1938882068763574	0.17624753518946182	1.2309586655398221	0.18724869758023202	0.1984048828379384	0.015265939601462214	0.027420379425767263	0.009538534866279114
0.21013164274288854	0.19590183182156656	0.059551066790549945	4.035838821968601	0.20298865654686704	0.1956962965381898	0.015333676416796185	0.030160565136182874	0.01166116923123669
0.18507908785476984	0.2149938359829619	0.12791646468784096	3.071778410869493	0.22920960271597857	0.20653718619339126	0.01595553630634624	0.031358653574080866	0.013245758466640932
0.16739066676889985	0.1808102418567695	0.1151779589540883	2.5594128095861377	0.19184013989974924	0.18584046119421746	0.01481481013468515	0.02375648873033283	0.00903149078674009
0.20915898259218588	0.26944215768792895	0.2580077471075995	0.8146753893032588	0.24916057247121207	0.2219098967282079	0.01755717890256881	0.03004487104099228	0.012403299174820482
0.19957130804256293	0.18807804977882425	0.13438554548092435	2.270472584229553	0.19750576168872871	0.2071325870961575	0.014999719227727318	0.022552464023394326	0.009189486007299363
0.1948506060980004	0.1778050831181533	0.10269929077196688	2.6701912324386727	0.18433632513377315	0.2054305447945471	0.01470791892066505	0.028661333174243128	0.009660784310967062
0.19931452465420882	0.21734134728068594	0.1461427362299677	2.674759401840949	0.2276864244450281	0.2261430840955823	0.016037858095316368	0.030721601601600902	0.012094682700151209
0.18944145184723415	0.1973258829919716	0.13148248081680125	2.517515481334501	0.20640397048858536	0.1996045213974145	0.01536577185425114	0.028937744703611778	0.012462981398846724
0.20995631008170287	0.1641988418822144	0.055315105572872066	3.5223810842122574	0.1761728254005305	0.189593674448838	0.014180974961322979	0.027268831302934275	0.009592499565261465
0.20744480881654795	0.2997319121073971	0.23816575337445406	1.7273340520206435	0.2710691432846135	0.21991393278028823	0.01839047582662482	0.0339165510265036	0.014667815516003954
0.21311029319015623	0.201513894047001	0.07706640932870358	3.718287091689622	0.20281158926214565	0.21143792552026422	0.015504581168597886	0.027489110803717076	0.012032641850791559
0.20875955652758055	0.19295534403984563	0.1353351632840486	2.303848740326913	0.1986592205395861	0.1945917510412272	0.015232650078243828	0.02638777845742815	0.009194228057925519
0.2034636888399656	0.1818938071949937	0.11321793344977707	2.4912798668518046	0.18611298841373325	0.19202069750147155	0.014794822762703242	0.027321345038558466	0.009038352562101908
0.21292323137339303	0.18094346374078096	0.10089639507551335	2.8591459162360935	0.19338073801142533	0.1845276306992227	0.01478059743142332	0.030188201799240897	0.009703410861835734
0.21404402673119768	0.20428097369949497	0.12622018797187057	2.6854430343688898	0.20752187979799908	0.21001247711391022	0.015608977865601625	0.028660725744780468	0.009321447432646643
0.20141586790934418	0.1747135014847487	0.12300025209216006	2.124849409386404	0.17699131050829572	0.2053362858494154	0.01457507055878115	0.023317533137520767	0.007988174066654212
0.21370803518626874	0.18867617907291862	0.1722107535588181	1.4336548720392497	0.19334125746335137	0.20205151271350463	0.01509537665615866	0.0259802179695875	0.01036762229209751
0.18431468031991735	0.17880292104986142	0.12918286406588908	2.1158944858114883	0.1837657250336961	0.18856922510137195	0.014707048455044138	0.025299349860595264	0.008541340138408238
0.18992584019429318	0.1582265765361941	0.060924386200724615	3.2843302131777006	0.17330848318612474	0.18093535909071798	0.013976332025613356	0.026507835027901282	0.00838070172611183
0.19188817354043183	0.1833091854843852	0.1663062692179981	1.5526294803563463	0.19362624164005926	0.19391030852057559	0.01489771818548586	0.024678215655419947	0.009171462614783799
0.20098525822168	0.1612915894723692	0.07243260466280775	3.061793808848398	0.17501467646984475	0.1797233967724376	0.014092610959435547	0.02642482313226695	0.009416357981965487
0.18343751723642698	0.18766842580618906	0.16081006952999047	1.3263517602421577	0.17621089038003449	0.17550260917876115	0.015050308679310113	0.02897674628254207	0.010287372238929593
0.17200834359630432	0.1776276994829197	0.1341245233757588	1.8870771717827952	0.17692829643505503	0.18837605289539516	0.014688158405449089	0.026878279217447898	0.00937881789076597
0.2245740674058192	0.25367469978712104	0.1943709369608607	2.172219505309229	0.25056527281867064	0.2232473301839558	0.017072264603118767	0.029193218878819524	0.011377990100365226
0.22478656830843144	0.2622627405796413	0.19317950453797272	2.4714783544943004	0.2639322116371336	0.2075024162782601	0.017376696706208804	0.03394751186607211	0.012221823855273983
0.1793519646544544	0.17669619328389533	0.07816343371997274	3.3106183052182545	0.19161675725199598	0.2010561441036462	0.014604240261744478	0.026418755150589897	0.009318326506132008
0.2211294843133668	0.19371929098442997	0.15248766325565316	1.8240702460554084	0.19270436639680968	0.1990331200277443	0.015255613266559302	0.02918305136269494	0.009314851014497192
0.209930840779055	0.193416129565888	0.11557518280429008	2.768815841135033	0.2005499747608421	0.2066485648824633	0.015201044842807952	0.028197661962995977	0.010884063826139363
0.22090084220784148	0.1920668243854462	0.1572120135901249	1.8150445894694303	0.19758871347369095	0.2133404663994688	0.015200899185461308	0.02456708798426078	0.008397397362413718
0.19040926032964567	0.17922776446562452	0.11036722464528202	2.542307181357575	0.1857391030948486	0.20960177022482698	0.014745843899875702	0.029291194034750504	0.009416193207876298
0.19642752981504805	0.196810899038601	0.12532460339679824	2.7266182889018125	0.2094190676411974	0.19012938338520083	0.015364696883847166	0.028820609167611186	0.011335534762997238
0.1983263988465423	0.18974177548113091	0.07940741267035405	3.5138472303090866	0.19941033818795342	0.17536492755661326	0.015106348334098164	0.03145796546457922	0.009937881500870226
0.20978014731092076	0.17336415777036238	0.03653644403408291	4.201855392436753	0.1942537795303441	0.21135140162068983	0.01454738521111616	0.03001574556413704	0.01013457506503772
0.18761700140505183	0.20276714992361172	0.14865020075249386	1.9868477567343432	0.19531365270454853	0.19922064319223431	0.01557507320824876	0.03185699019329881	0.009481052669422885
0.2234103164979543	0.22231884857269385	0.14574851087996332	2.6298098308694424	0.2239873307970426	0.2153568056118704	0.01616372004650878	0.03298067351990361	0.011111387627736677
0.22301785993718018	0.23899372024882654	0.13431045361814992	3.4672630603575665	0.2557620291378254	0.23480912421488254	0.016677538352105028	0.032607047747952825	0.011929634663610975
0.2308066665057085	0.19998523455708822	0.06885851268376887	4.0556660567878735	0.21746478194423538	0.19707839380466002	0.015417573407579014	0.02611364081849248	0.012025247918666316
0.17881648702425387	0.17042730224384617	0.10860624092582936	2.4079091613833663	0.17581186019813755	0.17570527900931918	0.014425193219817396	0.026019722536507174	0.008892248178542374
0.21025704444072166	0.2174150357456847	0.19027543739518255	1.5131879098020753	0.21491612786973896	0.2001028419601078	0.01598109774948433	0.028262451795181727	0.010832921832598387
0.20693830918781625	0.1988638099027896	0.14050119088428117	2.1374866900527025	0.1952810934515259	0.17194733075551322	0.015439105984705711	0.02896203899428957	0.009683792941880105
0.20963717291770753	0.16359693492116748	0.10948956932862192	2.2774827406392784	0.17266586653019528	0.16513127220506932	0.01419029813805797	0.026342677279396567	0.009040103208354163
0.21037378948371244	0.18446656749478973	0.0879763741166677	3.2797916457650786	0.2002985913562135	0.178143251070183	0.014957071178633968	0.026074460967568214	0.010086073760584725
0.2010627086445508	0.19828346128685073	0.16847432721603822	1.5949125153855488	0.19744261082577055	0.19258624764368654	0.015410607441707616	0.026337244832946322	0.008825336467643968
0.22079825662725355	0.19781859571005675	0.11187832059547125	2.6511212473926573	0.18789007257074986	0.22206404776388572	0.015402495989580949	0.029694694091705543	0.009589856229904782
0.2021490388991746	0.17264317706098384	0.06511950783478668	3.4545268300160528	0.18196543643687677	0.20049030404455978	0.014485635477513503	0.029350897635213567	0.01048247205814254
0.18149899998449365	0.1758110337983291	0.1284354153511041	2.1437077389274783	0.18501350466032282	0.19596700752426247	0.01459594055903875	0.02594364584183211	0.009073941840556
0.19300208349801998	0.19443667537825957	0.15247608714805685	1.7787180322685152	0.1895732065322927	0.2054947242114444	0.015295476087505774	0.026906486362967576	0.008457673764671282
