h2_gcta	h2_gwash	h2_ldsc_reg	icpt_ldsc_reg	h2_ldsc_fixed	h2_samp	h2_gwash_sample_theoretical_se	h2_ldsc_reg_jackknife_se	h2_ldsc_fixed_jackknife_se
0.16682128312505556	0.15488482290955363	0.0977631534795246	2.306492525586111	0.161277507547824	0.1705934766100458	0.013853655342614735	0.02428600513722983	0.008262189081331932
0.18390632677621016	0.20328228206179477	0.14927820982912313	1.8882486798918234	0.19078511955166053	0.1977659897621842	0.015575453799022285	0.03140546405916758	0.010184135800203994
0.17920228032125057	0.16142976365662356	0.08590528086210213	2.707319663421054	0.16792848712834757	0.18431838323267788	0.014102685324723066	0.03035346594071995	0.009704852792483185
0.1959630598718275	0.16676244390429046	0.07733308108673631	3.0421538880042243	0.17762762666252196	0.18419540284447355	0.014301498594152627	0.027776576983138738	0.009983518425420326
0.19723125229304017	0.2546354211705787	0.15866334305191845	3.2136058783190498	0.26547436854839457	0.21526015449680058	0.017155502912633767	0.028786537605055652	0.013921670283955424
0.23695214283505694	0.2908725794327983	0.17131794905471293	3.4509678032120736	0.288111269134151	0.25000718235084296	0.018153105708799865	0.03153671434624754	0.012674296678832435
0.18813599309563203	0.17296507495568092	0.08196146963087454	2.958270703549257	0.17363345967917812	0.19324800590865454	0.01452833850034575	0.031041510827850494	0.009639180380722874
0.20613621762930356	0.23732304582700275	0.18854950827894043	1.6810540679213724	0.2201538991134277	0.22144684744698695	0.01664668529486316	0.030185158774824184	0.011614555739788656
0.2061845574892624	0.21580289375639614	0.1467472186630626	2.511981248624781	0.22007416852341416	0.18866893587618336	0.015981190589552243	0.02995321887814606	0.009922344080345976
0.18564585016200333	0.14614263722792198	0.08378742626911663	2.4679943739743906	0.15546092975487144	0.19144276473054025	0.013511887159879067	0.02174469387584525	0.007171577243484309
0.2130617758500347	0.23941110035886562	0.12764566276384084	3.5471535737198256	0.24917213811266367	0.2147638755810151	0.016709256273710997	0.03352480840503173	0.013757460547184037
0.21048531247412303	0.15581233656770493	0.09793036906086955	2.321863695286016	0.16295701349346758	0.17524121132023024	0.013889293099976345	0.026464232262635754	0.007420341560295696
0.18762252186534906	0.1942958367813301	0.17688471176309004	1.2229226600396856	0.18754389086715978	0.1984048828379384	0.015275072222926222	0.02734421385631548	0.009557763191806184
0.21013164274288842	0.1958895447687506	0.05552635211509749	4.142415700457427	0.20425065331486206	0.1956962965381898	0.01532892673540916	0.030315301288333065	0.011771725936975017
0.18507908785476992	0.21533592066683255	0.12359635158116461	3.1777053909501167	0.2303611811679013	0.20653718619339131	0.015966313701440745	0.03152373853584779	0.013464395860799469
0.1673906667688998	0.1809971169056519	0.11200492653519029	2.638387276565095	0.19264227022395516	0.1858404611942175	0.014815380085809585	0.02384661564249817	0.008995576532942803
0.2091589825921861	0.2690296319275945	0.24681627657348	1.0701697925143647	0.2500479233297034	0.22190989672820796	0.017562140910386298	0.03024404660873354	0.012412802901977675
0.19957130804256282	0.18768151211777184	0.13048776504251747	2.3552815148478787	0.1978140392525626	0.20713258709615756	0.015048780198245302	0.02294779795287994	0.009205237652380483
0.19485060609800028	0.17791185646824975	0.10747276945220229	2.5581866228075043	0.183484716788846	0.20543054479454712	0.014705992246235167	0.028744133380212415	0.009634460610136819
0.1993145246542085	0.21771641465871464	0.1510139585585888	2.5768985465232093	0.22778314015738502	0.22614308409558234	0.016041950896498385	0.030676710876118358	0.01202202240423096
0.18944145184723427	0.19753522544917104	0.12662177311199446	2.627698580026759	0.20707411123590025	0.19960452139741447	0.01538427035816955	0.02925685268854239	0.01252999389506956
0.2099563100817029	0.16414074083696598	0.04783485565021769	3.69733458722054	0.1771042617614472	0.18959367444883807	0.014204203947874007	0.027462622151784365	0.009677669647811055
0.20744480881654773	0.30031941265495893	0.2342307041917878	1.8390986319883726	0.27230383088995724	0.21991393278028823	0.01839960105157432	0.033789427934186655	0.014700573729620562
0.21311029319015612	0.20118927952775634	0.07561904233357318	3.751156325012339	0.20281831756911206	0.21143792552026422	0.015506198858806395	0.02741556014626454	0.012028094133252414
0.2087595565275807	0.19311817512899213	0.13211710276481184	2.3811536788214407	0.19923504127015362	0.19459175104122717	0.015235111575314915	0.026435905709516958	0.009221131797788676
0.20346368883996555	0.18139525254643896	0.10489479447299076	2.6816252412055035	0.18709625144492034	0.19202069750147155	0.014829418491364914	0.0282333236093206	0.009100860306446629
0.2129232313733931	0.18029838661425318	0.09806501984495443	2.9079651153339534	0.19252840595843718	0.1845276306992227	0.014790700029611496	0.03029744951079259	0.00964378439177746
0.2140440267311977	0.20460760272118386	0.1260152831409331	2.7086703382137385	0.20857343316758484	0.21001247711391022	0.015619090273414554	0.028355944138067423	0.009375692873586198
0.2014158679093443	0.17473255788195538	0.12322168078677286	2.1297900152804137	0.17750450342455765	0.20533628584941538	0.014592139467286247	0.023491505255518685	0.008090122398413873
