h2_gcta	h2_gwash	h2_ldsc_reg	icpt_ldsc_reg	h2_ldsc_fixed	h2_samp	h2_gwash_sample_theoretical_se	h2_ldsc_reg_jackknife_se	h2_ldsc_fixed_jackknife_se
0.1658610796948989	0.11083829433089233	0.04029946550956991	3.2105315451572527	0.12934121462898185	0.1662541508969871	0.01640459092716782	0.011873369654321583	0.006968104311675181
0.1866047944862631	0.445389854989752	0.41112111942023966	-0.6892318423833226	0.35123944752427494	0.21860276831141573	0.031455421119460036	0.015918128505137952	0.008774193173297994
0.1779172968916525	0.11944417006537002	0.0507505338628778	3.178719425466879	0.13633435552749254	0.17930791540399432	0.017243578738459803	0.01318244402829027	0.007297024431754768
0.1951941021082039	0.12321447420136561	0.045044155764295296	3.4459462237197305	0.1427198804568465	0.18053746948973742	0.017385852323628707	0.013088011785959012	0.007817557177223372
0.1980942532251688	0.19757227089487595	0.12975753788420938	3.218711830876502	0.21840607790624988	0.21095128563157967	0.02171315373177009	0.014940704078270606	0.010978484293933916
0.23653415841629877	0.22984633875106616	0.13556355342696713	3.7272305855811565	0.24289664786748655	0.2474728308299715	0.023284825175062855	0.01600899681331454	0.009789794105692336
0.18704584945670993	0.16157042159462182	0.12026675451269282	2.0321603253828386	0.16038674160204416	0.19036720497904058	0.019526284123963393	0.013920832204263477	0.0074068148032913166
0.20560941653907328	0.22106806465129736	0.18358102478448948	1.7494677386464865	0.2122227967949149	0.22007214316627263	0.022583718412235037	0.01586461425973967	0.010184890051369766
0.2065852592176326	0.16394114481329725	0.0928848356271821	3.183567432436223	0.18054396764420413	0.18373048537387768	0.01959499975140648	0.015077177883485228	0.007514664044041006
0.18372099680560822	0.10263945269455776	0.0309988773483944	3.238473167894497	0.12109284884729067	0.1851817770403991	0.015808137889668967	0.011551767928904217	0.00592614598542757
0.2125507227958378	0.16732075249202508	0.05262322154164723	4.583162632500282	0.19568285941410146	0.208018489496128	0.019835763820422857	0.017269312102221268	0.01061268691622626
0.21075279328407578	0.20101733744723485	0.18221924101182502	1.1356153203466477	0.18748599592324058	0.17793182680624794	0.021756006746507794	0.01107750630250038	0.006422461430575237
0.1871224269409516	0.2049632501043762	0.16764428765660583	1.8210498180852484	0.1994402331401382	0.19948018632724412	0.021813966847283265	0.013217501481676578	0.008018960070751684
0.2080856397347421	0.14090023118949485	0.055463789887459924	3.6384731795410175	0.15947634384445247	0.18710996808008964	0.018625398364139806	0.014715510386611888	0.009006133877738513
0.18499772051284305	0.21225069455302503	0.15673656449537904	2.6299172750144004	0.22088586140421448	0.20078026131829474	0.022398749378685277	0.01472845296091593	0.010418202854960581
0.16732434138451172	0.15792707584839005	0.09975684071628113	2.800500756175083	0.1726092786471042	0.1853918646874231	0.01924240380061526	0.011531833366644772	0.006956571662834305
0.20797046698944133	0.18227953025114949	0.1205008784458095	2.8706795251325925	0.19308656321755333	0.2133503029137809	0.020968140136449386	0.01859560148539749	0.0096247745508331
0.19859089038108485	0.14680699877102754	0.07489692263453568	3.2767372369975045	0.16735379260802358	0.2014757179234737	0.018727533004904963	0.010457493222850457	0.00723086050100707
0.19436254263521896	0.12231374956022202	0.047798226607395425	3.371406174338148	0.1445912149659802	0.19834145885518692	0.017300800777881455	0.014150981094835022	0.008043456745743659
0.20036591258832973	0.3520218187200639	0.3376153650498584	0.05175744972173994	0.302351870881021	0.24128696077201417	0.028047730455156523	0.015223972305984566	0.009154480478320584
0.189568588446905	0.19741944238581602	0.15422217379559827	2.1292520255577196	0.19845391105232627	0.20104971974474317	0.02148648714595749	0.012857522008816341	0.008786435614664244
0.2090669943857819	0.1231597162285041	0.024500027698004283	4.0432219860437515	0.14738003300875793	0.1839125522915007	0.017136123307717757	0.012913455311417962	0.008206524904402032
0.20801112052640422	0.2677803922731869	0.1984155362226875	2.5464647161783445	0.25613237521292476	0.21765126135510723	0.02489495384986791	0.019244654817938862	0.01175758709004745
0.21154824285255064	0.16570245581844747	0.07966076535040753	3.483030722828198	0.1757325882380764	0.20785206296646921	0.01980174091747593	0.014123898584795371	0.009422110938735233
